,parent,left_child,right_child,distance,size
9188,19647,1819.0,19461.0,0.17746785079111715,4.0
9189,19648,2775.0,19641.0,0.17751243346500964,352.0
9190,19649,1653.0,19594.0,0.17756155897986056,197.0
9191,19650,4263.0,19644.0,0.17766145424743332,358.0
9192,19651,9483.0,19492.0,0.1777909075502329,33.0
9193,19652,2424.0,19648.0,0.17780960413668076,353.0
9194,19653,5572.0,19632.0,0.17786923151234227,369.0
9195,19654,10069.0,19635.0,0.17793757894580453,548.0
9196,19655,19654.0,19629.0,0.17793757894580453,581.0
9197,19656,2901.0,19653.0,0.17793809229773283,370.0
9198,19657,25.0,19655.0,0.1779827322184912,582.0
9199,19658,6906.0,19618.0,0.1781945270282242,22.0
9200,19659,5323.0,19652.0,0.17823317987243528,354.0
9201,19660,8682.0,19615.0,0.1782420174044067,144.0
9202,19661,9097.0,19650.0,0.1783201814856712,359.0
9203,19662,8288.0,19657.0,0.17836404859978233,583.0
9204,19663,3963.0,19609.0,0.17836726732351474,192.0
9205,19664,5191.0,19554.0,0.17839432391195142,136.0
9206,19665,271.0,19662.0,0.17848265725682277,584.0
9207,19666,8241.0,19665.0,0.17856581659502285,585.0
9208,19667,1694.0,19666.0,0.17856581659502285,586.0
9209,19668,19278.0,19663.0,0.17860046688877235,207.0
9210,19669,4172.0,19642.0,0.1786463338923701,40.0
9211,19670,19514.0,9579.0,0.17874797334087164,53.0
9212,19671,19670.0,19572.0,0.17874797334087164,155.0
9213,19672,9236.0,4675.0,0.17876205608959958,2.0
9214,19673,594.0,19512.0,0.17879228876455314,229.0
9215,19674,9150.0,19647.0,0.17883665157669992,5.0
9216,19675,6138.0,19672.0,0.1788929014362593,3.0
9217,19676,10455.0,19584.0,0.1790261347645127,405.0
9218,19677,9225.0,19649.0,0.17903405397983477,198.0
9219,19678,3821.0,19479.0,0.17906439313014175,20.0
9220,19679,8418.0,19667.0,0.1791169055972494,587.0
9221,19680,3239.0,19668.0,0.17926081804410388,208.0
9222,19681,6737.0,19436.0,0.17929031346347077,126.0
9223,19682,19416.0,19681.0,0.17929031346347077,148.0
9224,19683,6499.0,19679.0,0.17934041245913895,588.0
9225,19684,19683.0,19454.0,0.17934041245913895,605.0
9226,19685,5087.0,19333.0,0.1794597799987144,36.0
9227,19686,5334.0,19389.0,0.17953674392186247,103.0
9228,19687,457.0,19661.0,0.17954189748628455,360.0
9229,19688,10326.0,19684.0,0.17961996456797796,606.0
9230,19689,6044.0,19671.0,0.17964594623153826,156.0
9231,19690,6919.0,19622.0,0.1797313135342894,81.0
9232,19691,2145.0,19616.0,0.17973507765582578,5.0
9233,19692,19565.0,1064.0,0.1797888076028768,215.0
9234,19693,19692.0,19689.0,0.1797888076028768,371.0
9235,19694,5315.0,19606.0,0.17985863869305285,242.0
9236,19695,3394.0,19608.0,0.17998686395790453,34.0
9237,19696,2576.0,18909.0,0.18002485594089582,4.0
9238,19697,5648.0,19696.0,0.18002485594089582,5.0
9239,19698,8108.0,19591.0,0.18009693402128643,62.0
9240,19699,9055.0,19659.0,0.18015384227033485,355.0
9241,19700,5501.0,19687.0,0.1802708896301104,361.0
9242,19701,7487.0,19699.0,0.1804317139890215,356.0
9243,19702,9769.0,19693.0,0.18046222493721195,372.0
9244,19703,9950.0,19688.0,0.1805823385251632,607.0
9245,19704,6251.0,19702.0,0.1806287201757336,373.0
9246,19705,9193.0,19664.0,0.18063945761354483,137.0
9247,19706,19520.0,19611.0,0.18069051609968614,182.0
9248,19707,7063.0,19685.0,0.18073491975095599,37.0
9249,19708,2707.0,19526.0,0.18078489652508103,113.0
9250,19709,5972.0,19703.0,0.18084654545947398,608.0
9251,19710,7150.0,19700.0,0.1808904386014417,362.0
9252,19711,4448.0,19704.0,0.18094927363747582,374.0
9253,19712,3509.0,19710.0,0.18101886245103535,363.0
9254,19713,6785.0,19712.0,0.1810825701501779,364.0
9255,19714,2264.0,19711.0,0.18108826036457626,375.0
9256,19715,7095.0,19709.0,0.1810978852288875,609.0
9257,19716,5433.0,19645.0,0.18116158715321115,124.0
9258,19717,6959.0,5211.0,0.18122216955127096,2.0
9259,19718,19717.0,18858.0,0.18122216955127096,93.0
9260,19719,4264.0,19714.0,0.18126589093967077,376.0
9261,19720,5284.0,19587.0,0.18128240255675124,48.0
9262,19721,7515.0,19718.0,0.18133489856019866,94.0
9263,19722,10182.0,19614.0,0.18136665259347962,75.0
9264,19723,9831.0,19715.0,0.18151502881317158,610.0
9265,19724,1483.0,19723.0,0.18151502881317158,611.0
9266,19725,3139.0,19676.0,0.18161235448918508,406.0
9267,19726,5466.0,19713.0,0.181665897700592,365.0
9268,19727,898.0,19210.0,0.18168660566787834,63.0
9269,19728,9107.0,19600.0,0.1816953347134486,76.0
9270,19729,194.0,19598.0,0.18175322359331111,39.0
9271,19730,3141.0,19701.0,0.1817669045686251,357.0
9272,19731,3562.0,19656.0,0.1817827933746799,371.0
9273,19732,2495.0,19724.0,0.18200359609243208,612.0
9274,19733,8833.0,19675.0,0.18209102169495658,4.0
9275,19734,7903.0,19638.0,0.18220484772433043,70.0
9276,19735,5807.0,19716.0,0.18222228591971795,125.0
9277,19736,4735.0,19725.0,0.1823256721989706,407.0
9278,19737,19736.0,4936.0,0.1823256721989706,408.0
9279,19738,6550.0,19732.0,0.18235532965893525,613.0
9280,19739,9719.0,19673.0,0.18244282629703243,230.0
9281,19740,6437.0,19726.0,0.1826528925482259,366.0
9282,19741,4476.0,19740.0,0.18269720557645744,367.0
9283,19742,6318.0,19485.0,0.18274168703899468,4.0
9284,19743,8492.0,19730.0,0.18275447636892087,358.0
9285,19744,5048.0,19738.0,0.18295962367647206,614.0
9286,19745,1896.0,19677.0,0.1830260980493021,199.0
9287,19746,8802.0,19731.0,0.18304894192020052,372.0
9288,19747,722.0,19744.0,0.1832731988773147,615.0
9289,19748,1749.0,19747.0,0.18328506987177864,616.0
9290,19749,7502.0,19743.0,0.18330394675255274,359.0
9291,19750,7757.0,19698.0,0.1833289785493278,63.0
9292,19751,2897.0,2855.0,0.18374548691442297,2.0
9293,19752,9110.0,19735.0,0.18377846650251256,126.0
9294,19753,1512.0,19706.0,0.1838292299148158,183.0
9295,19754,19669.0,19748.0,0.18389463559701355,656.0
9296,19755,7621.0,19741.0,0.18399607069849888,368.0
9297,19756,4485.0,19721.0,0.18400421503276057,95.0
9298,19757,2557.0,19756.0,0.18400421503276057,96.0
9299,19758,4094.0,18412.0,0.18412770551388982,17.0
9300,19759,309.0,18038.0,0.18413522909301516,21.0
9301,19760,726.0,19619.0,0.18421758291265788,33.0
9302,19761,199.0,19737.0,0.184255014897345,409.0
9303,19762,9866.0,19754.0,0.18430208679864155,657.0
9304,19763,176.0,19705.0,0.18432087699697566,138.0
9305,19764,974.0,19597.0,0.18446401850922584,77.0
9306,19765,9879.0,19680.0,0.18449877482686045,209.0
9307,19766,18920.0,534.0,0.18453290811219122,20.0
9308,19767,19766.0,12263.0,0.18453290811219122,28.0
9309,19768,5167.0,19540.0,0.1845815883483777,194.0
9310,19769,2401.0,19749.0,0.18465762798787608,360.0
9311,19770,9037.0,19719.0,0.18476503368136535,377.0
9312,19771,9233.0,19751.0,0.1848120418045524,3.0
9313,19772,8980.0,19601.0,0.18484285727195307,13.0
9314,19773,7334.0,19612.0,0.18512217262350697,176.0
9315,19774,1810.0,18265.0,0.1851504266566034,15.0
9316,19775,9377.0,605.0,0.1851520264606627,2.0
9317,19776,3743.0,3882.0,0.18531728931889166,2.0
9318,19777,19776.0,19637.0,0.18531728931889166,77.0
9319,19778,19777.0,19763.0,0.18531728931889166,215.0
9320,19779,4439.0,19762.0,0.18536721025891545,658.0
9321,19780,7656.0,19779.0,0.18536721025891545,659.0
9322,19781,3697.0,19746.0,0.1854418202874669,373.0
9323,19782,5364.0,19767.0,0.1854797398571581,29.0
9324,19783,2072.0,19770.0,0.1855053296953641,378.0
9325,19784,10127.0,18579.0,0.18555997121925177,28.0
9326,19785,4784.0,19781.0,0.18560574233946553,374.0
9327,19786,3119.0,19640.0,0.1857527098448127,101.0
9328,19787,9124.0,19694.0,0.18584215457010742,243.0
9329,19788,7895.0,19575.0,0.1858628726661121,187.0
9330,19789,3228.0,19785.0,0.18588226124988338,375.0
9331,19790,5840.0,19773.0,0.185903487105161,177.0
9332,19791,19589.0,19790.0,0.185903487105161,352.0
9333,19792,189.0,19789.0,0.18591913644796265,376.0
9334,19793,19784.0,19792.0,0.18591913644796265,404.0
9335,19794,6456.0,11697.0,0.18593847273634614,13.0
9336,19795,3666.0,19761.0,0.18611967842375807,410.0
9337,19796,8323.0,19793.0,0.18615675373767449,405.0
9338,19797,10387.0,19783.0,0.18619465387434936,379.0
9339,19798,6283.0,16969.0,0.1862969310031282,29.0
9340,19799,19764.0,19487.0,0.18630189157523613,169.0
9341,19800,5639.0,19787.0,0.1864148354758053,244.0
9342,19801,5378.0,19755.0,0.1864547895484738,369.0
9343,19802,7912.0,19542.0,0.18660512323360529,27.0
9344,19803,3093.0,19799.0,0.1866175969326178,170.0
9345,19804,10081.0,19801.0,0.1866772298145968,370.0
9346,19805,810.0,19795.0,0.18668032624460745,411.0
9347,19806,4932.0,19804.0,0.18679365467416456,371.0
9348,19807,4714.0,19420.0,0.1868634586987226,6.0
9349,19808,19742.0,5015.0,0.18702684502010378,5.0
9350,19809,19808.0,19646.0,0.18702684502010378,62.0
9351,19810,9371.0,19459.0,0.18719575473796038,37.0
9352,19811,10404.0,19810.0,0.18719575473796038,38.0
9353,19812,4422.0,19769.0,0.18729496460329437,361.0
9354,19813,6927.0,19805.0,0.18731530989359946,412.0
9355,19814,7440.0,19753.0,0.18734918804390477,184.0
9356,19815,6633.0,19806.0,0.1877559334682519,372.0
9357,19816,3473.0,19707.0,0.18789895195019235,38.0
9358,19817,19816.0,19788.0,0.18789895195019235,225.0
9359,19818,9357.0,19780.0,0.1879586223532577,660.0
9360,19819,10309.0,19465.0,0.1879912002801488,27.0
9361,19820,19819.0,19745.0,0.1879912002801488,226.0
9362,19821,5673.0,19800.0,0.18805854475103012,245.0
9363,19822,2544.0,19818.0,0.1881169662045256,661.0
9364,19823,2819.0,19739.0,0.18816421035099073,231.0
9365,19824,278.0,19691.0,0.18826920463602503,6.0
9366,19825,1569.0,19824.0,0.18826920463602503,7.0
9367,19826,78.0,19682.0,0.1882855842475064,149.0
9368,19827,333.0,19815.0,0.18828722697246267,373.0
9369,19828,7763.0,19728.0,0.18830052558499039,77.0
9370,19829,6619.0,19828.0,0.18830052558499039,78.0
9371,19830,8443.0,19812.0,0.18830708079202582,362.0
9372,19831,6096.0,19660.0,0.18834879616525116,145.0
9373,19832,6921.0,19729.0,0.18837705903718438,40.0
9374,19833,4636.0,19832.0,0.18837705903718438,41.0
9375,19834,5685.0,19830.0,0.1884442933076119,363.0
9376,19835,1927.0,19778.0,0.18862101196446562,216.0
9377,19836,19503.0,2392.0,0.18863094679951004,22.0
9378,19837,19836.0,19576.0,0.18863094679951004,192.0
9379,19838,9699.0,19796.0,0.18867450646024114,406.0
9380,19839,3094.0,19765.0,0.1887160877177663,210.0
9381,19840,4326.0,19822.0,0.18881077483421452,662.0
9382,19841,252.0,19840.0,0.1888446615271522,663.0
9383,19842,1766.0,19791.0,0.18887322691236155,353.0
9384,19843,4258.0,19658.0,0.18889740666792576,23.0
9385,19844,9222.0,3873.0,0.1889147108262756,2.0
9386,19845,6041.0,19727.0,0.18897879606157295,64.0
9387,19846,895.0,18803.0,0.18907471176794666,27.0
9388,19847,735.0,19782.0,0.18919991832572716,30.0
9389,19848,8604.0,19838.0,0.1892808541546916,407.0
9390,19849,422.0,19541.0,0.18931299348535616,145.0
9391,19850,1514.0,19557.0,0.18937308991994103,15.0
9392,19851,2050.0,19827.0,0.18941229174493152,374.0
9393,19852,4438.0,19834.0,0.18947569112038623,364.0
9394,19853,5870.0,19821.0,0.18950808362984592,246.0
9395,19854,4122.0,19849.0,0.18951437416955794,146.0
9396,19855,5262.0,19835.0,0.18953434174079098,217.0
9397,19856,217.0,19007.0,0.1895427969878551,3.0
9398,19857,19856.0,4755.0,0.1895427969878551,4.0
9399,19858,19857.0,19848.0,0.1895427969878551,411.0
9400,19859,7855.0,19842.0,0.1896083457525925,354.0
9401,19860,3779.0,19851.0,0.18983767024155193,375.0
9402,19861,8997.0,19760.0,0.18992446311121267,34.0
9403,19862,1625.0,19825.0,0.18995162398720675,8.0
9404,19863,4093.0,19797.0,0.19008055310338856,380.0
9405,19864,2934.0,19733.0,0.1901231312425419,5.0
9406,19865,4519.0,19145.0,0.19025638644747542,12.0
9407,19866,9976.0,19839.0,0.1902590140202637,211.0
9408,19867,7590.0,19353.0,0.19035289636679167,42.0
9409,19868,19814.0,19757.0,0.19037436246480896,280.0
9410,19869,2932.0,19820.0,0.19042093248281872,227.0
9411,19870,7025.0,19803.0,0.19044668412652216,171.0
9412,19871,19870.0,19802.0,0.19044668412652216,198.0
9413,19872,5896.0,19768.0,0.19045813279081847,195.0
9414,19873,9767.0,19826.0,0.19061345574257488,150.0
9415,19874,8614.0,19845.0,0.1906309306766858,65.0
9416,19875,6371.0,19863.0,0.1907989958441485,381.0
9417,19876,5044.0,19864.0,0.1908613537712034,6.0
9418,19877,808.0,19811.0,0.19104696375535815,39.0
9419,19878,2252.0,19678.0,0.19111401872866046,21.0
9420,19879,2337.0,19853.0,0.1911208220850101,247.0
9421,19880,10143.0,19858.0,0.1911530953694276,412.0
9422,19881,1686.0,19875.0,0.19118132884646447,382.0
9423,19882,6606.0,19841.0,0.19120084831188466,664.0
9424,19883,19850.0,19722.0,0.1912843062012714,90.0
9425,19884,588.0,19882.0,0.19133257299692732,665.0
9426,19885,960.0,19813.0,0.19141571754659895,413.0
9427,19886,1592.0,19881.0,0.19147451343807576,383.0
9428,19887,19283.0,19846.0,0.19158112390166587,40.0
9429,19888,7328.0,19752.0,0.19161759879037127,127.0
9430,19889,5494.0,19750.0,0.1916648272777134,64.0
9431,19890,19889.0,19844.0,0.1916648272777134,66.0
9432,19891,8925.0,19862.0,0.19172346748094102,9.0
9433,19892,5641.0,19891.0,0.19172346748094102,10.0
9434,19893,9676.0,19874.0,0.1917355250981484,66.0
9435,19894,5338.0,19884.0,0.19178901729451803,666.0
9436,19895,2753.0,19794.0,0.19180038654840542,14.0
9437,19896,8914.0,19843.0,0.19180906939613626,24.0
9438,19897,6723.0,19831.0,0.19187392662658845,146.0
9439,19898,914.0,19833.0,0.19194614350860442,42.0
9440,19899,5623.0,19879.0,0.19199412677229097,248.0
9441,19900,1651.0,19873.0,0.1920098435354774,151.0
9442,19901,7130.0,19897.0,0.1921235635973346,147.0
9443,19902,5060.0,19894.0,0.19215703680275262,667.0
9444,19903,4642.0,19880.0,0.19230241177540364,413.0
9445,19904,3747.0,19566.0,0.1923083214351408,38.0
9446,19905,1674.0,19772.0,0.19231392201267636,14.0
9447,19906,19905.0,19859.0,0.19231392201267636,368.0
9448,19907,10444.0,19852.0,0.1923343781897138,365.0
9449,19908,8292.0,19895.0,0.19235761603449705,15.0
9450,19909,7478.0,10104.0,0.192380835390849,2.0
9451,19910,9374.0,19903.0,0.19246550215595326,414.0
9452,19911,4059.0,19823.0,0.1925455454301685,232.0
9453,19912,2358.0,19886.0,0.19263986725519738,384.0
9454,19913,3925.0,19817.0,0.1927463476448275,226.0
9455,19914,7842.0,19524.0,0.19275585642982776,72.0
9456,19915,6118.0,19774.0,0.1928446387272037,16.0
9457,19916,19898.0,2847.0,0.19296583551758673,43.0
9458,19917,19916.0,19910.0,0.19296583551758673,457.0
9459,19918,1865.0,19869.0,0.19305782531254762,228.0
9460,19919,2156.0,19902.0,0.19308457100119278,668.0
9461,19920,2026.0,19860.0,0.19313799854486688,376.0
9462,19921,879.0,19643.0,0.1931780248053225,39.0
9463,19922,16852.0,19921.0,0.1931780248053225,51.0
9464,19923,6542.0,19919.0,0.1933014118187579,669.0
9465,19924,6868.0,19907.0,0.19344647645666882,366.0
9466,19925,6695.0,19924.0,0.19368128132087953,367.0
9467,19926,8867.0,19883.0,0.19376191273627463,91.0
9468,19927,7624.0,19920.0,0.19378717108031043,377.0
9469,19928,7070.0,19911.0,0.19379539322385478,233.0
9470,19929,1978.0,19928.0,0.1938512910639235,234.0
9471,19930,2029.0,19929.0,0.1938512910639235,235.0
9472,19931,4665.0,19918.0,0.19387649325944345,229.0
9473,19932,742.0,19885.0,0.19390099783381778,414.0
9474,19933,6272.0,19798.0,0.19393763144560122,30.0
9475,19934,45.0,19720.0,0.19394980189771713,49.0
9476,19935,3827.0,19912.0,0.1940901365103477,385.0
9477,19936,240.0,19932.0,0.19416552693828082,415.0
9478,19937,5197.0,19855.0,0.1942601553050514,218.0
9479,19938,19592.0,19937.0,0.1942601553050514,262.0
9480,19939,1780.0,19923.0,0.194306153001102,670.0
9481,19940,7684.0,19868.0,0.19434969576897734,281.0
9482,19941,7394.0,19939.0,0.19436102782876943,671.0
9483,19942,7179.0,17814.0,0.19436114503476262,8.0
9484,19943,19686.0,17846.0,0.1943948269589448,170.0
9485,19944,8455.0,19697.0,0.1944019262077037,6.0
9486,19945,4758.0,19771.0,0.1944571905036045,4.0
9487,19946,9614.0,19758.0,0.1944802757185597,18.0
9488,19947,662.0,19734.0,0.1944893155097008,71.0
9489,19948,5756.0,19899.0,0.19455912752578552,249.0
9490,19949,5176.0,19890.0,0.19459363896064175,67.0
9491,19950,4415.0,19935.0,0.19467212557194477,386.0
9492,19951,5144.0,19888.0,0.19467370777925097,128.0
9493,19952,7878.0,19917.0,0.1948514674789533,458.0
9494,19953,6009.0,19936.0,0.1948783278606582,416.0
9495,19954,10212.0,19925.0,0.19499958663670958,368.0
9496,19955,550.0,19931.0,0.19508755766918393,230.0
9497,19956,4964.0,19927.0,0.1950934074599296,378.0
9498,19957,10050.0,19430.0,0.1952236840334067,104.0
9499,19958,6434.0,19941.0,0.1953194859823871,672.0
9500,19959,2186.0,19940.0,0.19556862880447326,282.0
9501,19960,19896.0,19959.0,0.19556862880447326,306.0
9502,19961,9446.0,19674.0,0.19560824244983632,6.0
9503,19962,6304.0,19961.0,0.19560824244983632,7.0
9504,19963,19962.0,19956.0,0.19560824244983632,385.0
9505,19964,8330.0,19639.0,0.1956100369144628,15.0
9506,19965,1019.0,19837.0,0.19575668229676574,193.0
9507,19966,7657.0,19906.0,0.19575671458758667,369.0
9508,19967,6833.0,19952.0,0.19580090273022116,459.0
9509,19968,7008.0,19191.0,0.1959868609611125,33.0
9510,19969,5884.0,19775.0,0.1961689699224418,3.0
9511,19970,4718.0,19967.0,0.19620274325644102,460.0
9512,19971,4111.0,19970.0,0.19620274325644102,461.0
9513,19972,3862.0,19950.0,0.1962263525646214,387.0
9514,19973,6256.0,19971.0,0.19626869147797887,462.0
9515,19974,12888.0,3236.0,0.19635443411380585,8.0
9516,19975,19974.0,19690.0,0.19635443411380585,89.0
9517,19976,9294.0,19953.0,0.19636005423005146,417.0
9518,19977,3906.0,19947.0,0.19639497292643462,72.0
9519,19978,7038.0,19938.0,0.19661913200543435,263.0
9520,19979,6153.0,19973.0,0.19668534209422237,463.0
9521,19980,3410.0,19963.0,0.19670097295116123,386.0
9522,19981,6591.0,19390.0,0.19673981940419802,7.0
9523,19982,19981.0,19892.0,0.19673981940419802,17.0
9524,19983,8549.0,19979.0,0.19687455372979068,464.0
9525,19984,1559.0,19926.0,0.19698985380121406,92.0
9526,19985,5764.0,19625.0,0.19702337595765962,70.0
9527,19986,4583.0,19872.0,0.19712116875424268,196.0
9528,19987,2111.0,19980.0,0.19720820730611832,387.0
9529,19988,19987.0,19878.0,0.19720820730611832,408.0
9530,19989,8933.0,19958.0,0.19726618974778332,673.0
9531,19990,19915.0,17622.0,0.19732672762685702,27.0
9532,19991,19949.0,5509.0,0.1973663992184447,68.0
9533,19992,19991.0,19983.0,0.1973663992184447,532.0
9534,19993,4691.0,19976.0,0.1973946818751993,418.0
9535,19994,9600.0,19992.0,0.19739582112189483,533.0
9536,19995,501.0,19990.0,0.19743414083918534,28.0
9537,19996,9229.0,19651.0,0.19747402582316878,34.0
9538,19997,9911.0,19966.0,0.19752411769502765,370.0
9539,19998,10135.0,19993.0,0.19761349226369918,419.0
9540,19999,5114.0,19989.0,0.19770755809520724,674.0
9541,20000,18302.0,19900.0,0.19773375439677815,157.0
9542,20001,9104.0,19809.0,0.19782522429897503,63.0
9543,20002,561.0,19866.0,0.19782522429897503,212.0
9544,20003,20001.0,20002.0,0.19782522429897503,275.0
9545,20004,8032.0,19486.0,0.19798892624538833,42.0
9546,20005,3565.0,19965.0,0.19800673307162628,194.0
9547,20006,2615.0,19951.0,0.1981247043623022,129.0
9548,20007,9355.0,19988.0,0.1981675956312817,409.0
9549,20008,181.0,19871.0,0.19830127922216995,199.0
9550,20009,9959.0,19999.0,0.1983700087440353,675.0
9551,20010,10140.0,19829.0,0.19858839004028722,79.0
9552,20011,8356.0,19960.0,0.1985961139632003,307.0
9553,20012,7007.0,19998.0,0.1986770533893026,420.0
9554,20013,8318.0,19945.0,0.1986913776131977,5.0
9555,20014,7412.0,20011.0,0.1986914802906585,308.0
9556,20015,19996.0,19405.0,0.19882241477228818,81.0
9557,20016,3687.0,19994.0,0.19888685869661304,534.0
9558,20017,2183.0,20009.0,0.19889078544918126,676.0
9559,20018,9540.0,20007.0,0.19894119003343744,410.0
9560,20019,3440.0,19984.0,0.1989453861404994,93.0
9561,20020,4889.0,19972.0,0.19898608326286757,388.0
9562,20021,3574.0,20020.0,0.1991031008339175,389.0
9563,20022,465.0,20014.0,0.1993971868398426,309.0
9564,20023,9691.0,270.0,0.19957303926376155,2.0
9565,20024,1034.0,19708.0,0.19983631488706452,114.0
9566,20025,759.0,19467.0,0.199911080982307,9.0
9567,20026,5467.0,19627.0,0.1999300146567288,210.0
9568,20027,20024.0,3408.0,0.19995246809224554,115.0
9569,20028,20027.0,20021.0,0.19995246809224554,504.0
9570,20029,2690.0,20017.0,0.1999657909671621,677.0
9571,20030,4898.0,20003.0,0.19999291047105835,276.0
9572,20031,602.0,20028.0,0.20000806058612727,505.0
9573,20032,3672.0,20030.0,0.20049559743156245,277.0
9574,20033,9705.0,20032.0,0.20054001067271215,278.0
9575,20034,5420.0,19876.0,0.20056682638388693,7.0
9576,20035,3682.0,20016.0,0.2006162059655498,535.0
9577,20036,20034.0,20035.0,0.2006162059655498,542.0
9578,20037,1577.0,20022.0,0.200822404844897,310.0
9579,20038,2800.0,19887.0,0.20087479524104931,41.0
9580,20039,19633.0,10290.0,0.20092599695764207,33.0
9581,20040,20039.0,19437.0,0.20092599695764207,122.0
9582,20041,2553.0,20033.0,0.2009618172910509,279.0
9583,20042,9164.0,19934.0,0.2010751837602346,50.0
9584,20043,18086.0,7003.0,0.20110253482452223,28.0
9585,20044,20043.0,20041.0,0.20110253482452223,307.0
9586,20045,10370.0,20012.0,0.2011198739374546,421.0
9587,20046,629.0,19807.0,0.2012706242570812,7.0
9588,20047,19026.0,20000.0,0.20128781275206187,180.0
9589,20048,3759.0,20036.0,0.2012992195558318,543.0
9590,20049,6770.0,20048.0,0.20130792361923724,544.0
9591,20050,5137.0,19964.0,0.20145582214169275,16.0
9592,20051,9051.0,20044.0,0.2014707686893781,308.0
9593,20052,4984.0,20029.0,0.20153091660289074,678.0
9594,20053,6838.0,20045.0,0.20171979935232487,422.0
9595,20054,2218.0,19968.0,0.2017440960744971,34.0
9596,20055,7166.0,20023.0,0.2017745615483202,3.0
9597,20056,7546.0,19955.0,0.2018827838921157,231.0
9598,20057,4130.0,20056.0,0.20199253850169913,232.0
9599,20058,9140.0,19957.0,0.20199650911975744,105.0
9600,20059,8179.0,20037.0,0.20213472141393346,311.0
9601,20060,517.0,20005.0,0.20240111013838274,195.0
9602,20061,2633.0,20051.0,0.20240688306787336,309.0
9603,20062,8838.0,19969.0,0.20246318679321443,4.0
9604,20063,7680.0,20062.0,0.20246318679321443,5.0
9605,20064,178.0,19997.0,0.20247848953144026,371.0
9606,20065,1985.0,20018.0,0.20249454166979944,411.0
9607,20066,208.0,3921.0,0.2024964061707767,2.0
9608,20067,9411.0,20031.0,0.20249752890587064,506.0
9609,20068,6815.0,20052.0,0.20267630671058462,679.0
9610,20069,3928.0,20040.0,0.20287749819291812,123.0
9611,20070,6580.0,20068.0,0.20288013498742172,680.0
9612,20071,18782.0,19901.0,0.20293952335923357,161.0
9613,20072,5543.0,20067.0,0.20298602744964359,507.0
9614,20073,243.0,20065.0,0.20303799107952883,412.0
9615,20074,9190.0,20049.0,0.20306670369297042,545.0
9616,20075,2018.0,20061.0,0.2033246470888618,310.0
9617,20076,9700.0,19065.0,0.20335915753273526,39.0
9618,20077,9195.0,20074.0,0.20337861181821915,546.0
9619,20078,3703.0,19867.0,0.20338700524869174,43.0
9620,20079,2896.0,20057.0,0.20339913525623451,233.0
9621,20080,2716.0,20006.0,0.20350154268084272,130.0
9622,20081,9807.0,20080.0,0.20350154268084272,131.0
9623,20082,6037.0,19930.0,0.2035186110438421,236.0
9624,20083,3866.0,20026.0,0.2035642076868641,211.0
9625,20084,10334.0,20077.0,0.20374210447908275,547.0
9626,20085,6399.0,20073.0,0.20378546084240975,413.0
9627,20086,5082.0,20064.0,0.2039486878599261,372.0
9628,20087,20086.0,19516.0,0.2039486878599261,374.0
9629,20088,1734.0,19261.0,0.20399380102526463,19.0
9630,20089,9821.0,20010.0,0.2040998340454347,80.0
9631,20090,9010.0,19948.0,0.20420937353561286,250.0
9632,20091,6713.0,20090.0,0.20431532482928455,251.0
9633,20092,6074.0,19995.0,0.20448762250062505,29.0
9634,20093,9863.0,19695.0,0.20460585752404697,35.0
9635,20094,4733.0,17794.0,0.2046900009453874,43.0
9636,20095,2573.0,19854.0,0.2047969957538194,147.0
9637,20096,2937.0,20004.0,0.20491636266934699,43.0
9638,20097,564.0,20070.0,0.20496201241009213,681.0
9639,20098,5356.0,17152.0,0.20498873158269595,17.0
9640,20099,4791.0,20082.0,0.20499596996621677,237.0
9641,20100,7144.0,19954.0,0.20511016142008162,369.0
9642,20101,19517.0,20100.0,0.20511016142008162,385.0
9643,20102,4907.0,20078.0,0.2051376599749201,44.0
9644,20103,6300.0,20072.0,0.20524229507198427,508.0
9645,20104,9132.0,20101.0,0.20528128053913358,386.0
9646,20105,20042.0,20099.0,0.2053919869071042,287.0
9647,20106,9709.0,20083.0,0.20545368181454784,212.0
9648,20107,1511.0,20085.0,0.20551880814997683,414.0
9649,20108,2787.0,20087.0,0.2056612192392902,375.0
9650,20109,19480.0,20108.0,0.2056612192392902,389.0
9651,20110,19219.0,20109.0,0.2056612192392902,405.0
9652,20111,6945.0,20084.0,0.20574039597181276,548.0
9653,20112,19985.0,2676.0,0.20597503147207244,71.0
9654,20113,20112.0,19334.0,0.20597503147207244,136.0
9655,20114,7347.0,20069.0,0.20607756406983244,124.0
9656,20115,6976.0,18083.0,0.20614524206992468,24.0
9657,20116,2452.0,20107.0,0.20630961513799595,415.0
9658,20117,6454.0,20110.0,0.20649721014187286,406.0
9659,20118,8438.0,20117.0,0.2065407873057972,407.0
9660,20119,3638.0,19759.0,0.20655768363581675,22.0
9661,20120,7163.0,20079.0,0.20659997332403712,234.0
9662,20121,4589.0,20118.0,0.20664587616643593,408.0
9663,20122,8219.0,20097.0,0.2072668301326077,682.0
9664,20123,5931.0,20059.0,0.20734622699412092,312.0
9665,20124,9961.0,20103.0,0.2074999127995469,509.0
9666,20125,4709.0,20053.0,0.20755834071775012,423.0
9667,20126,4119.0,20104.0,0.20760886216962424,387.0
9668,20127,7666.0,20116.0,0.20763276319324417,416.0
9669,20128,5928.0,20071.0,0.20770189776674955,162.0
9670,20129,3787.0,19975.0,0.207813651476536,90.0
9671,20130,10017.0,20121.0,0.2078161688254153,409.0
