,child,parent,lambda_val,child_size,x,y,z
10962,6791,11342,12.812398465800351,1,5.945697784423829,-5.547878742218017,3.0647635459899902
10963,7942,11287,22.149983001358173,1,5.301587581634521,-5.576429367065431,2.9476954936981197
10964,4090,11351,14.56329622289413,1,7.526571273803712,-4.522517204284668,-6.422945022583008
10965,3114,11349,12.469463113465023,1,7.083243370056152,-4.582929134368896,-6.388226509094238
10966,8016,11352,11.831927217043694,1,21.320318222045895,-0.4505738914012909,-0.5984758138656616
10967,179,11353,12.928950920406512,1,21.294168472290043,-0.7894516587257385,-0.6488537192344666
10968,3507,11342,13.008946518354009,1,5.912093639373779,-5.615549087524414,2.856197357177734
10969,4570,11287,22.30751964585166,1,5.259537220001221,-5.5619468688964835,2.893295049667359
10970,5783,11287,22.30751964585166,1,5.277580738067625,-5.5814619064331055,2.913081884384155
10971,10045,11287,22.30751964585166,1,5.272507190704345,-5.585524082183838,2.9043095111846924
10972,9178,11351,15.037709576332658,1,7.514326572418211,-4.35017204284668,-6.439724922180176
10973,8858,11349,12.824097911464772,1,7.087866783142091,-4.667551517486573,-6.443548202514648
10974,11354,11352,11.838689709944113,13,21.174955368041992,-0.1829474430817824,-1.1112156006006093
10975,11355,11352,11.838689709944113,238,2.3303768734972015,-0.038418365939825526,-0.08544400509665995
10976,1231,11353,13.633969845624582,1,21.33908462524414,-0.6750475764274597,-0.768471360206604
10977,1822,11342,13.391698712833177,1,5.989625930786132,-5.603772163391113,3.032546281814575
10978,5778,11287,22.30751964585166,1,5.279137134552002,-5.579488277435304,2.9295949935913086
10979,212,11351,15.222420201545582,1,7.534673213958739,-4.463303565979004,-6.395675659179688
10980,9391,11349,12.950789996084314,1,7.100148677825927,-4.5546932220458975,-6.334909915924071
10981,7901,11354,12.8235680990312,1,21.180307388305664,-0.2008595317602157,-1.045957326889038
10982,1455,11355,11.9016931101057,1,21.154846191406246,-0.12431738525629042,-0.7186952233314514
10983,1457,11353,14.063535977444571,1,21.277803421020508,-0.68829482793808,-0.6020650863647461
10984,5368,11342,13.403466825585278,1,5.901720046997069,-5.665917396545408,3.1334028244018555
10985,1691,11287,22.537207144748674,1,5.264747619628905,-5.552779674530028,2.9549274444580083
10986,8816,11351,15.23037240257171,1,7.509697437286378,-4.423463821411133,-6.406882286071777
10987,3879,11349,13.404081591837954,1,7.2089900970458975,-4.605722904205321,-6.520579814910889
10988,1291,11354,13.418506846495093,1,21.11723136901856,-0.1874825954437256,-1.1305586099624632
10989,1160,11355,11.9016931101057,1,21.12060356140137,-0.09717511385679245,-0.7904613614082336
10990,3209,11353,14.221907916817113,1,21.328941345214844,-0.6610444784164429,-0.6493752002716064
10991,2089,11342,13.530935396407061,1,5.865804672241211,-5.539716720581056,2.8708553314208984
10992,1834,11287,22.64469774977368,1,5.291654109954834,-5.473056316375732,2.95708441734314
10993,3816,11351,15.23037240257171,1,7.544252872467042,-4.378102779388428,-6.439429283142091
10994,11356,11349,13.434943649418916,11,7.047225215218284,-4.560786810788241,-6.290975440632213
10995,11357,11349,13.434943649418916,32,0.22233548760414126,-0.14379385113716125,-0.2003810703754425
10996,664,11354,14.449184749934513,1,21.18376350402832,-0.21910348534584045,-1.1507941484451294
10997,10420,11355,11.917224214177521,1,21.348499298095707,-0.3842034637928009,-0.6425658464431762
10998,10347,11353,14.221907916817113,1,21.293046951293945,-0.6785973906517029,-0.591517150402069
10999,3897,11342,13.79093402994533,1,5.969775676727295,-5.629597187042237,2.897830724716186
11000,2122,11287,22.657418809288338,1,5.272213459014893,-5.507668018341064,2.9238164424896245
11001,9358,11351,16.219869845277803,1,7.5125999450683585,-4.344196796417236,-6.432641029357911
11002,3103,11351,16.219869845277803,1,7.510134220123291,-4.36449146270752,-6.430639266967772
11003,3112,11351,16.219869845277803,1,7.505653381347656,-4.42597770690918,-6.431293964385985
11004,9268,11351,16.219869845277803,1,7.51605224609375,-4.486429691314697,-6.427539825439452
11005,5999,11351,16.219869845277803,1,7.52488374710083,-4.456256866455078,-6.405008792877197
11006,10200,11356,14.782712788408201,1,7.048337936401367,-4.507317066192626,-6.285913944244386
11007,4832,11357,13.434943649418916,1,7.11473560333252,-4.60140323638916,-6.41219425201416
11008,1193,11354,14.643916847951212,1,21.1789665222168,-0.2342255711555481,-1.1055234670639038
11009,1346,11355,11.932371823810472,1,21.490915298461918,-0.31378841400146484,-0.6233758926391602
